"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
281	"Cardiovascular Diseases"	"{ANK1},{AP3M2},{CHRNA6},{CHRNB3},{DKK4},{IKBKB},{KAT6A},{PLAT},{POLB},{SLC20A2},{SMIM19},{VDAC3}"	"{ENSG00000029534},{ENSG00000070501},{ENSG00000070718},{ENSG00000078668},{ENSG00000083168},{ENSG00000104365},{ENSG00000104368},{ENSG00000104371},{ENSG00000147432},{ENSG00000147434},{ENSG00000168575},{ENSG00000176209}"
282	"Cataplexy"	"{ADRM1},{BHLHE23},{CABLES2},{COL9A3},{DIDO1},{GATA5},{GID8},{HRH3},{LAMA5},{LSM14B},{MRGBP},{MTG2},{NTSR1},{OGFR},{OSBPL2},{PSMA7},{RBBP8NL},{RPS21},{SLC17A9},{SLCO4A1},{SS18L1},{TAF4},{TCFL5}"	"{ENSG00000060491},{ENSG00000092758},{ENSG00000101180},{ENSG00000101181},{ENSG00000101182},{ENSG00000101187},{ENSG00000101188},{ENSG00000101189},{ENSG00000101190},{ENSG00000101191},{ENSG00000101193},{ENSG00000101194},{ENSG00000125533},{ENSG00000130699},{ENSG00000130700},{ENSG00000130701},{ENSG00000130702},{ENSG00000130703},{ENSG00000130706},{ENSG00000149657},{ENSG00000149679},{ENSG00000171858},{ENSG00000184402}"
283	"Cataract"	"{ARHGAP26},{FGF1},{NR3C1}"	"{ENSG00000113578},{ENSG00000113580},{ENSG00000145819}"
284	"Cataract"	"{LHX6},{MORN5},{MRRF},{NDUFA8},{OR1B1},{OR1J1},{OR1J2},{OR1J4},{OR1K1},{OR1L1},{OR1L3},{OR1L4},{OR1L6},{OR1L8},{OR1N1},{OR1N2},{OR1Q1},{OR5C1},{PDCL},{PTGS1},{RBM18},{RC3H2},{TTLL11}"	"{ENSG00000056586},{ENSG00000095303},{ENSG00000106852},{ENSG00000119421},{ENSG00000119446},{ENSG00000136834},{ENSG00000136939},{ENSG00000136940},{ENSG00000148187},{ENSG00000148215},{ENSG00000165202},{ENSG00000165204},{ENSG00000171459},{ENSG00000171481},{ENSG00000171496},{ENSG00000171501},{ENSG00000171505},{ENSG00000173679},{ENSG00000175764},{ENSG00000185681},{ENSG00000197233},{ENSG00000239590},{ENSG00000280094}"
285	"Cataract"	"{ODR4},{PDC},{PLA2G4A},{PTGS2}"	"{ENSG00000073756},{ENSG00000116703},{ENSG00000116711},{ENSG00000157181}"
286	"Brain Ischemia"	"{EDNRB},{ENSG00000288716},{MYCBP2},{SCEL},{SLAIN1}"	"{ENSG00000005810},{ENSG00000136155},{ENSG00000136160},{ENSG00000139737},{ENSG00000288716}"
287	"Brain Ischemia"	"{ADPRHL1},{ATP11A},{ATP4B},{CUL4A},{DCUN1D2},{F10},{F7},{GRK1},{GRTP1},{LAMP1},{MCF2L},{PCID2},{PROZ},{TFDP1},{TMCO3}"	"{ENSG00000057593},{ENSG00000068650},{ENSG00000126217},{ENSG00000126218},{ENSG00000126226},{ENSG00000126231},{ENSG00000139835},{ENSG00000139842},{ENSG00000150401},{ENSG00000150403},{ENSG00000153531},{ENSG00000185896},{ENSG00000185974},{ENSG00000186009},{ENSG00000198176}"
288	"Brain Ischemia"	"{AMBRA1},{ARFGAP2},{ARHGAP1},{ATG13},{CHRM4},{CKAP5},{CREB3L1},{CSTPP1},{DDB2},{DGKZ},{F2},{HARBI1},{LRP4},{MDK},{PACSIN3},{ZNF408}"	"{ENSG00000110492},{ENSG00000110497},{ENSG00000134569},{ENSG00000134574},{ENSG00000149091},{ENSG00000149179},{ENSG00000149182},{ENSG00000157613},{ENSG00000165912},{ENSG00000175213},{ENSG00000175216},{ENSG00000175220},{ENSG00000175224},{ENSG00000180210},{ENSG00000180423},{ENSG00000180720}"
289	"Brain Ischemia"	"{ANK1},{AP3M2},{DKK4},{IKBKB},{KAT6A},{PLAT},{POLB},{SLC20A2},{SMIM19},{VDAC3}"	"{ENSG00000029534},{ENSG00000070501},{ENSG00000070718},{ENSG00000078668},{ENSG00000083168},{ENSG00000104365},{ENSG00000104368},{ENSG00000104371},{ENSG00000168575},{ENSG00000176209}"
290	"Cerebral Palsy"	"{GABBR1},{HLA-A},{HLA-F},{HLA-G},{MAS1L},{MOG},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2H1},{OR2H2},{OR2I1P},{OR2J2},{OR5V1},{POLR1H},{PPP1R11},{RNF39},{TRIM31},{UBD},{ZFP57}"	"{ENSG00000066379},{ENSG00000112462},{ENSG00000204616},{ENSG00000204618},{ENSG00000204619},{ENSG00000204632},{ENSG00000204642},{ENSG00000204644},{ENSG00000204655},{ENSG00000204657},{ENSG00000204681},{ENSG00000204687},{ENSG00000204688},{ENSG00000204694},{ENSG00000204695},{ENSG00000204700},{ENSG00000206474},{ENSG00000206503},{ENSG00000213886},{ENSG00000237988},{ENSG00000243729},{ENSG00000251608},{ENSG00000280236}"
291	"Uterine Cervical Neoplasms"	"{CD28},{CTLA4},{ICOS},{RAPH1}"	"{ENSG00000163599},{ENSG00000163600},{ENSG00000173166},{ENSG00000178562}"
292	"Uterine Cervical Neoplasms"	"{ABCA4},{ABCD3},{ALG14},{ARHGAP29},{CNN3},{F3},{SLC44A3}"	"{ENSG00000117519},{ENSG00000117525},{ENSG00000117528},{ENSG00000137962},{ENSG00000143036},{ENSG00000172339},{ENSG00000198691}"
293	"Uterine Cervical Neoplasms"	"{C21orf62},{CRYZL1},{DNAJC28},{DONSON},{ENSG00000249209},{ENSG00000249624},{GART},{IFNAR1},{IFNAR2},{IFNGR2},{IL10RB},{ITSN1},{OLIG1},{OLIG2},{PAXBP1},{SON},{TMEM50B}"	"{ENSG00000142166},{ENSG00000142188},{ENSG00000159086},{ENSG00000159110},{ENSG00000159128},{ENSG00000159131},{ENSG00000159140},{ENSG00000159147},{ENSG00000177692},{ENSG00000184221},{ENSG00000205726},{ENSG00000205758},{ENSG00000205927},{ENSG00000205929},{ENSG00000243646},{ENSG00000249209},{ENSG00000249624}"
294	"Uterine Cervical Neoplasms"	"{ATG4B},{BOK},{D2HGDH},{DTYMK},{FAM240C},{FARP2},{GAL3ST2},{ING5},{NEU4},{PDCD1},{RTP5},{STK25},{THAP4}"	"{ENSG00000006607},{ENSG00000115694},{ENSG00000154252},{ENSG00000168393},{ENSG00000168395},{ENSG00000168397},{ENSG00000176720},{ENSG00000176946},{ENSG00000180902},{ENSG00000188011},{ENSG00000188389},{ENSG00000204099},{ENSG00000216921}"
295	"Uterine Cervical Neoplasms"	"{ABCC10},{CAPN11},{CRIP3},{DLK2},{ENSG00000272442},{GTPBP2},{HSP90AB1},{LRRC73},{MAD2L1BP},{MRPL14},{MRPS18A},{MYMX},{NFKBIE},{POLH},{POLR1C},{RSPH9},{SLC22A7},{SLC29A1},{SLC35B2},{TJAP1},{TMEM151B},{TMEM63B},{TTBK1},{VEGFA},{XPO5},{YIPF3},{ZNF318}"	"{ENSG00000096080},{ENSG00000096384},{ENSG00000112715},{ENSG00000112759},{ENSG00000124571},{ENSG00000124574},{ENSG00000124688},{ENSG00000137204},{ENSG00000137207},{ENSG00000137216},{ENSG00000137221},{ENSG00000137225},{ENSG00000146215},{ENSG00000146216},{ENSG00000146232},{ENSG00000157593},{ENSG00000170734},{ENSG00000171453},{ENSG00000171462},{ENSG00000171467},{ENSG00000172426},{ENSG00000172432},{ENSG00000178233},{ENSG00000180992},{ENSG00000204052},{ENSG00000262179},{ENSG00000272442}"
296	"Hemophilia B"	"{ADPRHL1},{ATP4B},{C13orf46},{CUL4A},{DCUN1D2},{F10},{F7},{GAS6},{GRK1},{GRTP1},{LAMP1},{MCF2L},{PCID2},{PROZ},{TFDP1},{TMCO3},{TMEM255B}"	"{ENSG00000057593},{ENSG00000126217},{ENSG00000126218},{ENSG00000126226},{ENSG00000126231},{ENSG00000139835},{ENSG00000139842},{ENSG00000150401},{ENSG00000150403},{ENSG00000153531},{ENSG00000183087},{ENSG00000184497},{ENSG00000185896},{ENSG00000185974},{ENSG00000186009},{ENSG00000198176},{ENSG00000283199}"
297	"Hemophilia B"	"{AMBRA1},{ARFGAP2},{ARHGAP1},{ATG13},{CHRM4},{CKAP5},{CREB3L1},{CSTPP1},{DDB2},{DGKZ},{F2},{HARBI1},{LRP4},{MDK},{PACSIN3},{ZNF408}"	"{ENSG00000110492},{ENSG00000110497},{ENSG00000134569},{ENSG00000134574},{ENSG00000149091},{ENSG00000149179},{ENSG00000149182},{ENSG00000157613},{ENSG00000165912},{ENSG00000175213},{ENSG00000175216},{ENSG00000175220},{ENSG00000175224},{ENSG00000180210},{ENSG00000180423},{ENSG00000180720}"
298	"Hemophilia B"	"{ADPRHL1},{ATP11A},{CUL4A},{DCUN1D2},{F10},{F7},{GRTP1},{LAMP1},{MCF2L},{PCID2},{PROZ},{TFDP1},{TMCO3}"	"{ENSG00000057593},{ENSG00000068650},{ENSG00000126217},{ENSG00000126218},{ENSG00000126226},{ENSG00000126231},{ENSG00000139835},{ENSG00000139842},{ENSG00000150401},{ENSG00000150403},{ENSG00000153531},{ENSG00000185896},{ENSG00000198176}"
299	"Hemophilia B"	"{ATP11C},{CXorf66},{ENSG00000230707},{F9},{MCF2}"	"{ENSG00000101974},{ENSG00000101977},{ENSG00000101981},{ENSG00000203933},{ENSG00000230707}"
300	"Cluster Headache"	"{CALCA},{CALCB},{COPB1},{CYP2R1},{ENSG00000256206},{INSC},{PDE3B},{PSMA1}"	"{ENSG00000110680},{ENSG00000129083},{ENSG00000129084},{ENSG00000152270},{ENSG00000175868},{ENSG00000186104},{ENSG00000188487},{ENSG00000256206}"
301	"Colitis"	"{ARHGAP26},{HMHB1},{KCTD16},{NR3C1},{YIPF5}"	"{ENSG00000113580},{ENSG00000145817},{ENSG00000145819},{ENSG00000158497},{ENSG00000183775}"
302	"Colitis, Ulcerative"	"{EBF1},{IL12B},{RNF145},{UBLCP1}"	"{ENSG00000113302},{ENSG00000145860},{ENSG00000164330},{ENSG00000164332}"
303	"Colitis, Ulcerative"	"{ANKRD52},{APOF},{ATP5F1B},{BAZ2A},{CDK2},{CNPY2},{COQ10A},{CS},{DGKA},{ENSG00000144785},{ENSG00000257411},{ENSG00000285528},{ENSG00000285625},{ERBB3},{ESYT1},{GLS2},{HSD17B6},{IKZF4},{IL23A},{MIP},{MMP19},{MYL6},{MYL6B},{NABP2},{NACA},{PA2G4},{PAN2},{PMEL},{PRIM1},{PTGES3},{PYM1},{RAB5B},{RBMS2},{RNF41},{RPL41},{RPS26},{SLC39A5},{SMARCC2},{SPRYD4},{STAT2},{SUOX},{TIMELESS},{ZC3H10}"	"{ENSG00000025423},{ENSG00000062485},{ENSG00000065357},{ENSG00000065361},{ENSG00000076067},{ENSG00000076108},{ENSG00000092841},{ENSG00000110944},{ENSG00000110955},{ENSG00000110958},{ENSG00000111540},{ENSG00000111602},{ENSG00000123342},{ENSG00000123374},{ENSG00000123411},{ENSG00000135423},{ENSG00000135469},{ENSG00000135473},{ENSG00000135482},{ENSG00000135517},{ENSG00000139531},{ENSG00000139540},{ENSG00000139579},{ENSG00000139613},{ENSG00000139641},{ENSG00000139645},{ENSG00000144785},{ENSG00000170473},{ENSG00000170515},{ENSG00000170581},{ENSG00000175336},{ENSG00000176422},{ENSG00000181852},{ENSG00000185664},{ENSG00000196465},{ENSG00000196531},{ENSG00000197728},{ENSG00000198056},{ENSG00000229117},{ENSG00000257411},{ENSG00000257727},{ENSG00000285528},{ENSG00000285625}"
304	"Colitis, Ulcerative"	"{CERKL},{ITGA4},{ITPRID2},{NEUROD1},{PPP1R1C},{UBE2E3}"	"{ENSG00000115232},{ENSG00000138434},{ENSG00000150722},{ENSG00000162992},{ENSG00000170035},{ENSG00000188452}"
305	"Colitis, Ulcerative"	"{AK4},{CACHD1},{DNAJC6},{JAK1},{RAVER2}"	"{ENSG00000116675},{ENSG00000158966},{ENSG00000162433},{ENSG00000162434},{ENSG00000162437}"
306	"Colitis, Ulcerative"	"{ARRDC2},{B3GNT3},{BST2},{CCDC124},{CCDC194},{COLGALT1},{ENSG00000268173},{ENSG00000269035},{ENSG00000284797},{ENSG00000285188},{FCHO1},{GTPBP3},{IFI30},{IL12RB1},{INSL3},{IQCN},{JAK3},{JUND},{KCNN1},{LSM4},{MAP1S},{MAST3},{MPV17L2},{MVB12A},{NIBAN3},{NXNL1},{PDE4C},{PGLS},{PIK3R2},{PLVAP},{RAB3A},{RPL18A},{SLC27A1},{SLC5A5},{TMEM221},{UNC13A}"	"{ENSG00000007080},{ENSG00000096996},{ENSG00000099308},{ENSG00000105639},{ENSG00000105640},{ENSG00000105641},{ENSG00000105642},{ENSG00000105643},{ENSG00000105647},{ENSG00000105649},{ENSG00000105650},{ENSG00000130299},{ENSG00000130300},{ENSG00000130303},{ENSG00000130304},{ENSG00000130309},{ENSG00000130313},{ENSG00000130475},{ENSG00000130477},{ENSG00000130479},{ENSG00000130518},{ENSG00000130520},{ENSG00000130522},{ENSG00000141971},{ENSG00000167483},{ENSG00000171773},{ENSG00000179913},{ENSG00000188051},{ENSG00000216490},{ENSG00000248099},{ENSG00000254858},{ENSG00000268173},{ENSG00000269035},{ENSG00000269720},{ENSG00000284797},{ENSG00000285188}"
307	"Colitis, Ulcerative"	"{ARHGAP26},{HMHB1},{NR3C1}"	"{ENSG00000113580},{ENSG00000145819},{ENSG00000158497}"
308	"Colitis, Ulcerative"	"{LHX6},{MORN5},{MRRF},{NDUFA8},{OR1B1},{OR1J1},{OR1J2},{OR1J4},{OR1K1},{OR1L1},{OR1L3},{OR1L4},{OR1L6},{OR1L8},{OR1N1},{OR1N2},{OR1Q1},{OR5C1},{PDCL},{PTGS1},{RBM18},{RC3H2},{TTLL11}"	"{ENSG00000056586},{ENSG00000095303},{ENSG00000106852},{ENSG00000119421},{ENSG00000119446},{ENSG00000136834},{ENSG00000136939},{ENSG00000136940},{ENSG00000148187},{ENSG00000148215},{ENSG00000165202},{ENSG00000165204},{ENSG00000171459},{ENSG00000171481},{ENSG00000171496},{ENSG00000171501},{ENSG00000171505},{ENSG00000173679},{ENSG00000175764},{ENSG00000185681},{ENSG00000197233},{ENSG00000239590},{ENSG00000280094}"
309	"Colitis, Ulcerative"	"{HMCN1},{ODR4},{PDC},{PLA2G4A},{PRG4},{PTGS2},{TPR}"	"{ENSG00000047410},{ENSG00000073756},{ENSG00000116690},{ENSG00000116703},{ENSG00000116711},{ENSG00000143341},{ENSG00000157181}"
310	"Colitis, Ulcerative"	"{DPH5},{EXTL2},{S1PR1},{SLC30A7}"	"{ENSG00000117543},{ENSG00000162694},{ENSG00000162695},{ENSG00000170989}"
311	"Colitis, Ulcerative"	"{ANGPTL6},{AP1M2},{ATG4D},{C19orf38},{CARM1},{CDC37},{CDKN2D},{DNM2},{DNMT1},{EIF3G},{ENSG00000167807},{ENSG00000267303},{FDX2},{ICAM1},{ICAM3},{ICAM4},{ICAM5},{ILF3},{KEAP1},{KRI1},{MRPL4},{P2RY11},{PDE4A},{PPAN},{PPAN-P2RY11},{QTRT1},{RAVER1},{RDH8},{S1PR2},{S1PR5},{SHFL},{SLC44A2},{SMARCA4},{TIMM29},{TMED1},{TYK2},{YIPF2},{ZGLP1}"	"{ENSG00000065989},{ENSG00000076662},{ENSG00000079805},{ENSG00000079999},{ENSG00000080511},{ENSG00000090339},{ENSG00000099203},{ENSG00000105364},{ENSG00000105371},{ENSG00000105376},{ENSG00000105397},{ENSG00000105401},{ENSG00000127616},{ENSG00000129347},{ENSG00000129351},{ENSG00000129353},{ENSG00000129354},{ENSG00000129355},{ENSG00000130733},{ENSG00000130734},{ENSG00000130810},{ENSG00000130811},{ENSG00000130812},{ENSG00000130813},{ENSG00000130816},{ENSG00000142444},{ENSG00000142453},{ENSG00000161847},{ENSG00000167807},{ENSG00000180739},{ENSG00000213339},{ENSG00000214212},{ENSG00000220201},{ENSG00000243207},{ENSG00000244165},{ENSG00000267303},{ENSG00000267534},{ENSG00000267673}"
312	"Colitis, Ulcerative"	"{ABHD16A},{AIF1},{APOM},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf15},{C6orf47},{CCHCR1},{CDSN},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000289282},{ENSG00000291302},{GPANK1},{HLA-B},{HLA-C},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{POU5F1},{PRRC2A},{PSORS1C1},{PSORS1C2},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TCF19},{TNF},{TNXB},{VARS1},{VWA7},{ZBTB12}"	"{ENSG00000137310},{ENSG00000166278},{ENSG00000168477},{ENSG00000198563},{ENSG00000204344},{ENSG00000204348},{ENSG00000204351},{ENSG00000204356},{ENSG00000204366},{ENSG00000204371},{ENSG00000204385},{ENSG00000204386},{ENSG00000204388},{ENSG00000204389},{ENSG00000204390},{ENSG00000204392},{ENSG00000204394},{ENSG00000204396},{ENSG00000204410},{ENSG00000204420},{ENSG00000204421},{ENSG00000204424},{ENSG00000204427},{ENSG00000204428},{ENSG00000204435},{ENSG00000204438},{ENSG00000204439},{ENSG00000204444},{ENSG00000204463},{ENSG00000204469},{ENSG00000204472},{ENSG00000204475},{ENSG00000204482},{ENSG00000204498},{ENSG00000204511},{ENSG00000204516},{ENSG00000204520},{ENSG00000204525},{ENSG00000204531},{ENSG00000204536},{ENSG00000204538},{ENSG00000204539},{ENSG00000204540},{ENSG00000204542},{ENSG00000213719},{ENSG00000213722},{ENSG00000213760},{ENSG00000224389},{ENSG00000226979},{ENSG00000227507},{ENSG00000228727},{ENSG00000231852},{ENSG00000232810},{ENSG00000234745},{ENSG00000240053},{ENSG00000243649},{ENSG00000244255},{ENSG00000244355},{ENSG00000244731},{ENSG00000250641},{ENSG00000254870},{ENSG00000255152},{ENSG00000263020},{ENSG00000289282},{ENSG00000291302}"
313	"Common Cold"	"{ATG7},{HRH1},{SLC6A1},{SLC6A11},{VGLL4}"	"{ENSG00000132164},{ENSG00000144560},{ENSG00000157103},{ENSG00000196639},{ENSG00000197548}"
314	"Common Cold"	"{CNKSR3},{ENSG00000288520},{IPCEF1},{OPRM1},{SCAF8}"	"{ENSG00000074706},{ENSG00000112038},{ENSG00000153721},{ENSG00000213079},{ENSG00000288520}"
315	"Conjunctivitis, Allergic"	"{ANGPT4},{C20orf202},{ENSG00000260861},{ENSG00000274322},{FKBP1A},{NSFL1C},{PSMF1},{RAD21L1},{RSPO4},{SDCBP2},{SIRPB1},{SIRPB2},{SIRPD},{SIRPG},{SNPH},{TMEM74B}"	"{ENSG00000088832},{ENSG00000088833},{ENSG00000089012},{ENSG00000101280},{ENSG00000101282},{ENSG00000101298},{ENSG00000101307},{ENSG00000125775},{ENSG00000125818},{ENSG00000125895},{ENSG00000125900},{ENSG00000196209},{ENSG00000215595},{ENSG00000244588},{ENSG00000260861},{ENSG00000274322}"
316	"Conjunctivitis, Allergic"	"{ATG7},{HRH1},{SLC6A1},{SLC6A11},{VGLL4}"	"{ENSG00000132164},{ENSG00000144560},{ENSG00000157103},{ENSG00000196639},{ENSG00000197548}"
317	"Conjunctivitis, Allergic"	"{CAMK2B},{CCM2},{DDX56},{H2AZ2},{MYO1G},{NACAD},{NPC1L1},{NUDCD3},{OGDH},{PPIA},{PURB},{RAMP3},{TBRG4},{TMED4},{ZMIZ2}"	"{ENSG00000015520},{ENSG00000015676},{ENSG00000058404},{ENSG00000105953},{ENSG00000105968},{ENSG00000122515},{ENSG00000122679},{ENSG00000136270},{ENSG00000136271},{ENSG00000136274},{ENSG00000136280},{ENSG00000136286},{ENSG00000146676},{ENSG00000158604},{ENSG00000196262}"
318	"Constipation"	"{ABCC5},{ABCF3},{ALG3},{AP2M1},{CAMK2N2},{CHRD},{CLCN2},{DVL3},{ECE2},{EEF1AKMT4},{EEF1AKMT4-ECE2},{EIF2B5},{EIF4G1},{ENSG00000283765},{EPHB3},{FAM131A},{HTR3C},{HTR3D},{HTR3E},{MAGEF1},{PARL},{POLR2H},{PSMD2},{THPO},{VPS8},{VWA5B2}"	"{ENSG00000090534},{ENSG00000090539},{ENSG00000114770},{ENSG00000114859},{ENSG00000114867},{ENSG00000145191},{ENSG00000145194},{ENSG00000145198},{ENSG00000156931},{ENSG00000161202},{ENSG00000161203},{ENSG00000161204},{ENSG00000163882},{ENSG00000163888},{ENSG00000175166},{ENSG00000175182},{ENSG00000175193},{ENSG00000177383},{ENSG00000178084},{ENSG00000182580},{ENSG00000186038},{ENSG00000186090},{ENSG00000214160},{ENSG00000283765},{ENSG00000284753},{ENSG00000284917}"
319	"Constipation"	"{ARHGDIB},{ART4},{ATF7IP},{C12orf60},{ERP27},{GUCY2C},{H2AJ},{H4C16},{MGP},{PDE6H},{PLBD1},{RERG},{SMCO3},{WBP11}"	"{ENSG00000070019},{ENSG00000084463},{ENSG00000111339},{ENSG00000111341},{ENSG00000111348},{ENSG00000121316},{ENSG00000134533},{ENSG00000139053},{ENSG00000139055},{ENSG00000171681},{ENSG00000179256},{ENSG00000182993},{ENSG00000197837},{ENSG00000246705}"
320	"Constipation"	"{BIVM},{BIVM-ERCC5},{CCDC168},{ERCC5},{FGF14},{METTL21C},{POGLUT2},{SLC10A2},{TEX30},{TPP2}"	"{ENSG00000102466},{ENSG00000125255},{ENSG00000134897},{ENSG00000134899},{ENSG00000134900},{ENSG00000134901},{ENSG00000139780},{ENSG00000151287},{ENSG00000175820},{ENSG00000270181}"
321	"Constipation"	"{KCNB2},{MSC},{TRPA1}"	"{ENSG00000104321},{ENSG00000178860},{ENSG00000182674}"
322	"Contraception"	"{ARMT1},{CCDC170},{ESR1},{SYNE1}"	"{ENSG00000091831},{ENSG00000120262},{ENSG00000131018},{ENSG00000146476}"
323	"Contraception"	"{ARHGAP42},{PGR},{TRPC6}"	"{ENSG00000082175},{ENSG00000137672},{ENSG00000165895}"
324	"Coronary Thrombosis"	"{ADAM11},{ASB16},{ATXN7L3},{CCDC43},{DBF4B},{EFTUD2},{FAM171A2},{FZD2},{G6PC3},{GJC1},{GPATCH8},{GRN},{HDAC5},{HIGD1B},{HROB},{ITGA2B},{LSM12},{MEIOC},{MPP2},{NAGS},{PPY},{PYY},{RUNDC3A},{SLC25A39},{SLC4A1},{TMEM101},{TMUB2},{UBTF}"	"{ENSG00000004939},{ENSG00000005961},{ENSG00000013306},{ENSG00000030582},{ENSG00000073670},{ENSG00000087152},{ENSG00000091947},{ENSG00000108309},{ENSG00000108312},{ENSG00000108840},{ENSG00000108849},{ENSG00000108852},{ENSG00000108883},{ENSG00000125319},{ENSG00000131096},{ENSG00000131097},{ENSG00000141349},{ENSG00000161653},{ENSG00000161654},{ENSG00000161664},{ENSG00000161682},{ENSG00000161692},{ENSG00000168591},{ENSG00000180329},{ENSG00000180336},{ENSG00000180340},{ENSG00000182963},{ENSG00000186566}"
325	"Coronary Thrombosis"	"{FAM171B},{ITGAV},{ZC3H15},{ZSWIM2}"	"{ENSG00000065548},{ENSG00000138448},{ENSG00000144369},{ENSG00000163012}"
326	"Coronary Thrombosis"	"{ADARB1},{COL18A1},{ITGB2},{KRTAP10-1},{KRTAP10-10},{KRTAP10-11},{KRTAP10-12},{KRTAP10-2},{KRTAP10-3},{KRTAP10-4},{KRTAP10-5},{KRTAP10-6},{KRTAP10-7},{KRTAP10-8},{KRTAP10-9},{KRTAP12-1},{KRTAP12-2},{KRTAP12-3},{KRTAP12-4},{POFUT2},{PTTG1IP},{SLX9},{SUMO3},{TSPEAR},{UBE2G2}"	"{ENSG00000160255},{ENSG00000160256},{ENSG00000175894},{ENSG00000182871},{ENSG00000183255},{ENSG00000184787},{ENSG00000184900},{ENSG00000186866},{ENSG00000187175},{ENSG00000187766},{ENSG00000188155},{ENSG00000189169},{ENSG00000197381},{ENSG00000205439},{ENSG00000205445},{ENSG00000212933},{ENSG00000212935},{ENSG00000215454},{ENSG00000215455},{ENSG00000221837},{ENSG00000221859},{ENSG00000221864},{ENSG00000241123},{ENSG00000243489},{ENSG00000272804}"
327	"Coronary Thrombosis"	"{CDC27},{EFCAB13},{ENSG00000259753},{ENSG00000262633},{GOSR2},{ITGB3},{KPNB1},{MYL4},{NPEPPS},{RPRML},{TBKBP1},{TBX21},{WNT3},{WNT9B}"	"{ENSG00000004897},{ENSG00000073861},{ENSG00000108379},{ENSG00000108424},{ENSG00000108433},{ENSG00000141279},{ENSG00000158955},{ENSG00000178852},{ENSG00000179673},{ENSG00000198336},{ENSG00000198933},{ENSG00000259207},{ENSG00000259753},{ENSG00000262633}"
328	"Cough"	"{ATG7},{HRH1},{SLC6A1},{SLC6A11},{VGLL4}"	"{ENSG00000132164},{ENSG00000144560},{ENSG00000157103},{ENSG00000196639},{ENSG00000197548}"
329	"Cough"	"{CNKSR3},{ENSG00000288520},{IPCEF1},{OPRM1},{SCAF8}"	"{ENSG00000074706},{ENSG00000112038},{ENSG00000153721},{ENSG00000213079},{ENSG00000288520}"
330	"Cough"	"{APLNR},{BTBD18},{CLP1},{CTNND1},{ENSG00000254732},{ENSG00000254979},{ENSG00000288534},{LRRC55},{MED19},{OR5AK2},{OR5AK3P},{P2RX3},{PRG2},{PRG3},{RTN4RL2},{SELENOH},{SERPING1},{SLC43A1},{SLC43A3},{SMTNL1},{SSRP1},{TIMM10},{TMX2},{TNKS1BP1},{UBE2L6},{YPEL4},{ZDHHC5}"	"{ENSG00000109991},{ENSG00000134802},{ENSG00000134809},{ENSG00000134817},{ENSG00000149115},{ENSG00000149131},{ENSG00000149136},{ENSG00000149150},{ENSG00000156575},{ENSG00000156587},{ENSG00000156599},{ENSG00000156603},{ENSG00000166793},{ENSG00000172409},{ENSG00000181273},{ENSG00000181282},{ENSG00000183908},{ENSG00000186652},{ENSG00000186907},{ENSG00000198561},{ENSG00000211450},{ENSG00000213593},{ENSG00000214872},{ENSG00000233436},{ENSG00000254732},{ENSG00000254979},{ENSG00000288534}"
331	"Crohn Disease"	"{EBF1},{IL12B},{RNF145},{UBLCP1}"	"{ENSG00000113302},{ENSG00000145860},{ENSG00000164330},{ENSG00000164332}"
