"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
194	"Psychotic Disorders"	"{ADCK5},{ARHGAP39},{BOP1},{C8orf82},{CCDC166},{CPSF1},{CYC1},{DGAT1},{EEF1D},{ENSG00000271698},{ENSG00000290230},{ENSG00000291316},{EPPK1},{EXOSC4},{FAM83H},{FBXL6},{FOXH1},{GFUS},{GPAA1},{GPT},{GRINA},{HGH1},{HSF1},{IQANK1},{KIFC2},{LRRC14},{LRRC24},{MAF1},{MAPK15},{MFSD3},{MROH1},{MROH6},{NAPRT},{NRBP2},{OPLAH},{PARP10},{PLEC},{PPP1R16A},{PUF60},{PYCR3},{RECQL4},{SCRIB},{SCRT1},{SCX},{SHARPIN},{SLC39A4},{SLC52A2},{SPATC1},{TIGD5},{TMEM249},{TMEM276},{TONSL},{VPS28},{WDR97},{ZFTRAF1},{ZNF623},{ZNF707}"	"{ENSG00000071894},{ENSG00000104522},{ENSG00000104524},{ENSG00000104529},{ENSG00000147799},{ENSG00000147804},{ENSG00000147813},{ENSG00000160948},{ENSG00000160949},{ENSG00000160957},{ENSG00000160959},{ENSG00000160972},{ENSG00000160973},{ENSG00000167700},{ENSG00000167701},{ENSG00000167702},{ENSG00000173137},{ENSG00000178209},{ENSG00000178685},{ENSG00000178719},{ENSG00000178814},{ENSG00000178896},{ENSG00000179091},{ENSG00000179526},{ENSG00000179632},{ENSG00000179698},{ENSG00000179832},{ENSG00000179886},{ENSG00000179950},{ENSG00000180900},{ENSG00000180921},{ENSG00000181085},{ENSG00000181135},{ENSG00000182325},{ENSG00000183309},{ENSG00000185000},{ENSG00000185122},{ENSG00000185189},{ENSG00000185803},{ENSG00000186583},{ENSG00000187954},{ENSG00000197858},{ENSG00000203499},{ENSG00000204839},{ENSG00000213563},{ENSG00000235173},{ENSG00000254402},{ENSG00000255181},{ENSG00000260428},{ENSG00000261150},{ENSG00000261236},{ENSG00000261587},{ENSG00000261678},{ENSG00000271698},{ENSG00000290230},{ENSG00000291316},{ENSG00000291317}"
195	"Binge-Eating Disorder"	"{CCDC166},{CYC1},{EEF1D},{ENSG00000264668},{ENSG00000290230},{EPPK1},{EXOSC4},{FAM83H},{GFUS},{GLI4},{GPAA1},{GPIHBP1},{GRINA},{GSDMD},{IQANK1},{LY6H},{MAFA},{MAPK15},{MROH6},{NAPRT},{NRBP2},{OPLAH},{PARP10},{PLEC},{PUF60},{PYCR3},{RHPN1},{SCRIB},{SHARPIN},{SPATC1},{TIGD5},{TOP1MT},{ZC3H3},{ZFP41},{ZNF623},{ZNF696},{ZNF707}"	"{ENSG00000014164},{ENSG00000104518},{ENSG00000104522},{ENSG00000104524},{ENSG00000104529},{ENSG00000147813},{ENSG00000158106},{ENSG00000176956},{ENSG00000178209},{ENSG00000178685},{ENSG00000178719},{ENSG00000178814},{ENSG00000178896},{ENSG00000179091},{ENSG00000179526},{ENSG00000179886},{ENSG00000179950},{ENSG00000180900},{ENSG00000180921},{ENSG00000181085},{ENSG00000181135},{ENSG00000181638},{ENSG00000182759},{ENSG00000183309},{ENSG00000184428},{ENSG00000185189},{ENSG00000185730},{ENSG00000186583},{ENSG00000197858},{ENSG00000203499},{ENSG00000204839},{ENSG00000250571},{ENSG00000255181},{ENSG00000261150},{ENSG00000264668},{ENSG00000277494},{ENSG00000290230}"
196	"Aspartate aminotransferase"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
197	"Apolipoprotein A"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
198	"Polycythemia Vera"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
199	"Premature Ejaculation"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
200	"Cholestasis, progressive familial intrahepatic 1"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
201	"Phosphorus levels"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
202	"Cryptorchidism"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
203	"Breast cancer (breast carcinoma)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
204	"Breast carcinoma"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
205	"Blood lipid (HDL, LDL, TG, PP, …) (lipid measurement)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
206	"Blood metabolite levels (X-12100--hydroxytryptophan) (5-Hydroxy-L-tryptophan)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
207	"arm fat mass (right) (lean body mass)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
208	"Tendinopathy"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
209	"arthrosis of hip (osteoarthritis, hip)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
210	"Hypertension, Pulmonary"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
211	"Lymphoma, B-Cell"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
212	"Wet Macular Degeneration"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
213	"Cystic Fibrosis"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
214	"Hodgkin Disease"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
215	"Scleroderma, Systemic"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
216	"Depression (unipolar depression)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
217	"Hemophilia B"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
218	"Ovarian cancer (breast carcinoma)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
219	"Myeloproliferative Disorders"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
220	"Valine (L-Valine)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
221	"Ileus"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
222	"Lymphoma, B-Cell, Marginal Zone"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
223	"Epidermolysis Bullosa"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
224	"Angina, Unstable"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
225	"treatment: statin use (simvastatin)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
226	"Purpura, Thrombotic Thrombocytopenic"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
227	"Arthritis, Juvenile"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
228	"Serum metabolite levels (Trehalose)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
229	"Lewy Body Disease"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
230	"Malignant Hyperthermia"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
231	"Blood metabolite levels (X-13431--nonanoylcarnitine)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
232	"Total cholesterol"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
233	"Ulcerative colitis"	"{ZFAT}"	"{ENSG00000066827}"
234	"Abortion, Spontaneous"	"{CSGALNACT1},{INTS10},{LPL},{SH2D4A}"	"{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000175445}"
235	"Esophageal and Gastric Varices"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
236	"Phospholipid levels (plasma) (DPA) (Docosapentaenoic acid)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
237	"Multiple Sclerosis"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
238	"Mean corpuscular hemoglobin"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
239	"heel bone mineral density"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
240	"Rosacea"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
241	"Mean corpuscular hemoglobin"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
242	"Hidradenitis Suppurativa"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
243	"Hypogonadism"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
244	"Amyloidosis"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
245	"Lymphoma"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
246	"Age-related diseases, mortality and associated endophenotypes (coronary heart disease)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
247	"myo-inositol urine"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SH2D4A},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104611},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
248	"Thrombotic Microangiopathies"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
249	"Alcohol dependence"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
250	"Retinal Vein Occlusion"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
251	"HIV Infections"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
252	"alpha-Mannosidosis"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
253	"Hypertension "	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
254	"Severe Combined Immunodeficiency"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
255	"Paraphilic Disorders"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
256	"Wound Healing"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
257	"Lymphoma, Follicular"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
258	"L-arginine levels"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
259	"Spondylitis, Ankylosing"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
260	"Inflammatory Bowel Diseases"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
261	"Bronchitis, Chronic"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
262	"Waldenstrom Macroglobulinemia"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
263	"Pancreatic Neoplasms"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
264	"von Willebrand Diseases"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
265	"Metabolite levels (small molecules and protein measures) (Histidine) (L-Histidine)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
266	"Psoriasis "	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
267	"Narcolepsy"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
268	"Lymphangioleiomyomatosis"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
269	"calculus of kidney and ureter (nephrolithiasis)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
270	"Factor XI Deficiency"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
271	"Renal function-related traits (urea)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
272	"Insulin-like growth factor 1"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
273	"Nasopharyngeal Neoplasms"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
274	"Carcinoma, Non-Small-Cell Lung"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
275	"Asthma (moderate or severe)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
276	"Triglycerides (triglyceride measurement)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
277	"metabolite: glycine (glycine measurement)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
278	"Circulatory disease nec (cardiovascular system disease)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
279	"Epilepsies, Partial"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
280	"Body fat percentage"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
281	"Vomiting"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
282	"Glomerulonephritis, IGA"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
283	"Ischemia"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
284	"Bulimia Nervosa"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
285	"Gout   "	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
