"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
226	"Eye Infections"	"{BANK1},{PPP3CA},{SLC39A8}"	"{ENSG00000138814},{ENSG00000138821},{ENSG00000153064}"
227	"Leber Congenital Amaurosis"	"{BDNF},{CCDC34},{KIF18A},{LGR4},{LIN7C},{METTL15}"	"{ENSG00000109881},{ENSG00000121621},{ENSG00000148943},{ENSG00000169519},{ENSG00000176697},{ENSG00000205213}"
228	"Cryptorchidism"	"{INADL},{NFIA},{TM2D1}"	"{ENSG00000132849},{ENSG00000162599},{ENSG00000162604}"
229	"von Hippel-Lindau Disease"	"{ECT2},{FNDC3B},{GHSR},{NCEH1},{SPATA16},{TMEM212},{TNFSF10}"	"{ENSG00000075420},{ENSG00000114346},{ENSG00000121853},{ENSG00000121858},{ENSG00000144959},{ENSG00000144962},{ENSG00000186329}"
230	"Osteosarcoma"	"{ATP6V0E1},{BNIP1},{BOD1},{CREBRF},{ERGIC1},{NKX2-5},{RPL26L1},{STC2}"	"{ENSG00000037241},{ENSG00000113719},{ENSG00000113732},{ENSG00000113734},{ENSG00000113739},{ENSG00000145919},{ENSG00000164463},{ENSG00000183072}"
231	"Depression (unipolar depression)"	"{BYSL},{C6orf132},{CCND3},{FOXP4},{FRS3},{GUCA1A},{GUCA1B},{MDFI},{MED20},{MRPS10},{PGC},{PRICKLE4},{TAF8},{TFEB},{TOMM6},{TRERF1},{USP49}"	"{ENSG00000048544},{ENSG00000048545},{ENSG00000096088},{ENSG00000112559},{ENSG00000112561},{ENSG00000112576},{ENSG00000112578},{ENSG00000112599},{ENSG00000124496},{ENSG00000124593},{ENSG00000124641},{ENSG00000137166},{ENSG00000137218},{ENSG00000137413},{ENSG00000164663},{ENSG00000188112},{ENSG00000214736}"
232	"Uterine Cervical Neoplasms"	"{ZFAT}"	"{ENSG00000066827}"
233	"Moyamoya disease"	"{ZFAT}"	"{ENSG00000066827}"
234	"Breast Cancer (breast carcinoma)"	"{CALCA},{CALCB},{CYP2R1},{INSC},{PDE3B},{PSMA1}"	"{ENSG00000110680},{ENSG00000129084},{ENSG00000152270},{ENSG00000175868},{ENSG00000186104},{ENSG00000188487}"
235	"Metabolite levels (N6-methyllysine)"	"{BDNF},{CCDC34},{KIF18A},{LGR4},{LIN7C},{METTL15}"	"{ENSG00000109881},{ENSG00000121621},{ENSG00000148943},{ENSG00000169519},{ENSG00000176697},{ENSG00000205213}"
236	"Myelodysplastic Syndromes"	"{AAGAB},{DIS3L},{LCTL},{MAP2K1},{MEGF11},{RPL4},{SMAD3},{SMAD6},{SNAPC5},{TIPIN},{ZWILCH}"	"{ENSG00000075131},{ENSG00000103591},{ENSG00000137834},{ENSG00000157890},{ENSG00000166938},{ENSG00000166949},{ENSG00000169032},{ENSG00000174442},{ENSG00000174444},{ENSG00000174446},{ENSG00000188501}"
237	"Valine (L-Valine)"	"{ADAM15},{ASH1L},{CKS1B},{CLK2},{DAP3},{DCST1},{DCST2},{DPM3},{EFNA1},{EFNA3},{EFNA4},{FAM189B},{FDPS},{FLAD1},{GBA},{HCN3},{KCNN3},{KRTCAP2},{LENEP},{MSTO1},{MTX1},{MUC1},{PBXIP1},{PKLR},{PMVK},{PYGO2},{RUSC1},{SCAMP3},{SHC1},{SLC50A1},{THBS3},{TRIM46},{YY1AP1},{ZBTB7B}"	"{ENSG00000116521},{ENSG00000116539},{ENSG00000125459},{ENSG00000132676},{ENSG00000143537},{ENSG00000143590},{ENSG00000143603},{ENSG00000143627},{ENSG00000143630},{ENSG00000160685},{ENSG00000160688},{ENSG00000160691},{ENSG00000160752},{ENSG00000160753},{ENSG00000160767},{ENSG00000163344},{ENSG00000163346},{ENSG00000163348},{ENSG00000163352},{ENSG00000163354},{ENSG00000163357},{ENSG00000163374},{ENSG00000163462},{ENSG00000163463},{ENSG00000169231},{ENSG00000169241},{ENSG00000169242},{ENSG00000173171},{ENSG00000173207},{ENSG00000176444},{ENSG00000177628},{ENSG00000179085},{ENSG00000185499},{ENSG00000243364},{ENSG00000251246}"
238	"Scleroderma, Limited"	"{CASR},{CCDC58},{CD86},{CSTA},{DTX3L},{EAF2},{FAM162A},{GOLGB1},{ILDR1},{IQCB1},{KPNA1},{PARP14},{PARP15},{PARP9},{SLC15A2},{WDR5B}"	"{ENSG00000036828},{ENSG00000114013},{ENSG00000114023},{ENSG00000114030},{ENSG00000121552},{ENSG00000138496},{ENSG00000145088},{ENSG00000145103},{ENSG00000160124},{ENSG00000163406},{ENSG00000163840},{ENSG00000173193},{ENSG00000173200},{ENSG00000173226},{ENSG00000173230},{ENSG00000196981}"
239	"Neuroendocrine Tumors"	"{CASR},{CCDC58},{CD86},{CSTA},{DTX3L},{EAF2},{FAM162A},{GOLGB1},{HSPBAP1},{ILDR1},{IQCB1},{KPNA1},{PARP14},{PARP15},{PARP9},{SLC15A2},{WDR5B}"	"{ENSG00000036828},{ENSG00000114013},{ENSG00000114023},{ENSG00000114030},{ENSG00000121552},{ENSG00000138496},{ENSG00000145088},{ENSG00000145103},{ENSG00000160124},{ENSG00000163406},{ENSG00000163840},{ENSG00000169087},{ENSG00000173193},{ENSG00000173200},{ENSG00000173226},{ENSG00000173230},{ENSG00000196981}"
240	"Endometriosis"	"{CASR},{CCDC58},{CD86},{CSTA},{DTX3L},{EAF2},{FAM162A},{GOLGB1},{ILDR1},{IQCB1},{KPNA1},{PARP14},{PARP15},{PARP9},{SLC15A2},{WDR5B}"	"{ENSG00000036828},{ENSG00000114013},{ENSG00000114023},{ENSG00000114030},{ENSG00000121552},{ENSG00000138496},{ENSG00000145088},{ENSG00000145103},{ENSG00000160124},{ENSG00000163406},{ENSG00000163840},{ENSG00000173193},{ENSG00000173200},{ENSG00000173226},{ENSG00000173230},{ENSG00000196981}"
241	"Angina Pectoris"	"{CASR},{CCDC58},{CD86},{CSTA},{DTX3L},{EAF2},{FAM162A},{HSPBAP1},{ILDR1},{IQCB1},{KPNA1},{PARP14},{PARP15},{PARP9},{SLC15A2},{WDR5B}"	"{ENSG00000036828},{ENSG00000114013},{ENSG00000114023},{ENSG00000114030},{ENSG00000121552},{ENSG00000138496},{ENSG00000145088},{ENSG00000145103},{ENSG00000160124},{ENSG00000163406},{ENSG00000163840},{ENSG00000169087},{ENSG00000173193},{ENSG00000173200},{ENSG00000173226},{ENSG00000196981}"
242	"margarine intake (diet measurement)"	"{CASR},{CCDC58},{CD86},{CSTA},{DTX3L},{EAF2},{FAM162A},{HSPBAP1},{ILDR1},{IQCB1},{KPNA1},{PARP14},{PARP15},{PARP9},{SLC15A2},{WDR5B}"	"{ENSG00000036828},{ENSG00000114013},{ENSG00000114023},{ENSG00000114030},{ENSG00000121552},{ENSG00000138496},{ENSG00000145088},{ENSG00000145103},{ENSG00000160124},{ENSG00000163406},{ENSG00000163840},{ENSG00000169087},{ENSG00000173193},{ENSG00000173200},{ENSG00000173226},{ENSG00000196981}"
243	"Pulmonary Embolism"	"{CASR},{CCDC58},{CD86},{CSTA},{DTX3L},{EAF2},{FAM162A},{HSPBAP1},{ILDR1},{IQCB1},{KPNA1},{PARP14},{PARP15},{PARP9},{SLC15A2},{WDR5B}"	"{ENSG00000036828},{ENSG00000114013},{ENSG00000114023},{ENSG00000114030},{ENSG00000121552},{ENSG00000138496},{ENSG00000145088},{ENSG00000145103},{ENSG00000160124},{ENSG00000163406},{ENSG00000163840},{ENSG00000169087},{ENSG00000173193},{ENSG00000173200},{ENSG00000173226},{ENSG00000196981}"
244	"Arthritis"	"{CASR},{CCDC58},{CD86},{CSTA},{DIRC2},{DTX3L},{EAF2},{FAM162A},{HSPBAP1},{ILDR1},{IQCB1},{KPNA1},{PARP14},{PARP15},{PARP9},{SLC15A2},{WDR5B}"	"{ENSG00000036828},{ENSG00000114013},{ENSG00000114023},{ENSG00000114030},{ENSG00000121552},{ENSG00000138463},{ENSG00000138496},{ENSG00000145088},{ENSG00000145103},{ENSG00000160124},{ENSG00000163406},{ENSG00000163840},{ENSG00000169087},{ENSG00000173193},{ENSG00000173200},{ENSG00000173226},{ENSG00000196981}"
245	"Serum metabolite levels (Trehalose)"	"{ADRA2C},{DOK7},{GRK4},{HGFAC},{HTT},{LRPAP1},{MSANTD1},{NOP14},{RGS12}"	"{ENSG00000087269},{ENSG00000109758},{ENSG00000125388},{ENSG00000159788},{ENSG00000163956},{ENSG00000175920},{ENSG00000184160},{ENSG00000188981},{ENSG00000197386}"
246	"Metabolite levels (pregnenolone sulfate)"	"{ADRA2C},{DOK7},{GRK4},{HGFAC},{HTT},{LRPAP1},{MSANTD1},{RGS12}"	"{ENSG00000109758},{ENSG00000125388},{ENSG00000159788},{ENSG00000163956},{ENSG00000175920},{ENSG00000184160},{ENSG00000188981},{ENSG00000197386}"
247	"Bardet-Biedl Syndrome"	"{HDDC2},{NKAIN2},{RNF217},{TPD52L1}"	"{ENSG00000111906},{ENSG00000111907},{ENSG00000146373},{ENSG00000188580}"
248	"Malignant Carcinoid Syndrome"	"{HDDC2},{NKAIN2},{RNF217},{TPD52L1}"	"{ENSG00000111906},{ENSG00000111907},{ENSG00000146373},{ENSG00000188580}"
249	"Blood metabolite levels (X-13431--nonanoylcarnitine)"	"{A1CF},{AGAP6},{ASAH2},{ASAH2B},{FAM21A},{SGMS1}"	"{ENSG00000099290},{ENSG00000148584},{ENSG00000188611},{ENSG00000198964},{ENSG00000204147},{ENSG00000204149}"
250	"Immature reticulocyte forward scatter"	"{A1CF},{ASAH2B},{PRKG1},{SGMS1}"	"{ENSG00000148584},{ENSG00000185532},{ENSG00000198964},{ENSG00000204147}"
251	"Ulcerative colitis"	"{ABCB9},{ARL6IP4},{C12orf65},{CCDC62},{CDK2AP1},{DENR},{HCAR1},{HCAR2},{HCAR3},{HIP1R},{KNTC1},{MPHOSPH9},{OGFOD2},{PITPNM2},{RILPL1},{RILPL2},{RSRC2},{SBNO1},{SETD8},{SNRNP35},{VPS37B},{ZCCHC8}"	"{ENSG00000033030},{ENSG00000051825},{ENSG00000090975},{ENSG00000111011},{ENSG00000111325},{ENSG00000111328},{ENSG00000130783},{ENSG00000130787},{ENSG00000130921},{ENSG00000139697},{ENSG00000139722},{ENSG00000139726},{ENSG00000150967},{ENSG00000150977},{ENSG00000182196},{ENSG00000182782},{ENSG00000183955},{ENSG00000184209},{ENSG00000184445},{ENSG00000188026},{ENSG00000196917},{ENSG00000255398}"
252	"Metabolite levels (hexadecenedioate (C16:1-DC))"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB},{CGB1},{CGB2},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{GYS1},{HRC},{IL4I1},{IRF3},{KCNA7},{LHB},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{RUVBL2},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104812},{ENSG00000104818},{ENSG00000104826},{ENSG00000104827},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000183207},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
253	"Activated PI3K-delta Syndrome"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB},{CGB1},{CGB2},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KCNA7},{LHB},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{RUVBL2},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104818},{ENSG00000104826},{ENSG00000104827},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000183207},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
254	"Epilepsy, Absence"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB},{CGB1},{CGB2},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KCNA7},{LHB},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{RUVBL2},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104818},{ENSG00000104826},{ENSG00000104827},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000183207},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
255	"Phospholipid levels (plasma) (DPA) (Docosapentaenoic acid)"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB},{CGB1},{CGB2},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KCNA7},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104818},{ENSG00000104827},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
256	"Multiple Myeloma"	"{ADM5},{AKT1S1},{ALDH16A1},{AP2A1},{ATF5},{BCL2L12},{C19orf73},{CCDC155},{CD37},{CGB1},{CGB2},{CGB5},{CGB7},{CGB8},{CPT1C},{DKKL1},{FCGRT},{FLT3LG},{FUZ},{GFY},{HRC},{IL4I1},{IRF3},{KCNA7},{LIN7B},{MED25},{NOSIP},{NTF4},{NUP62},{PIH1D1},{PNKP},{PPFIA3},{PRMT1},{PRR12},{PRRG2},{PTH2},{PTOV1},{RCN3},{RPL13A},{RPS11},{RRAS},{SCAF1},{SIGLEC11},{SLC17A7},{SLC6A16},{SNRNP70},{TBC1D17},{TEAD2},{TRPM4},{TSKS},{VRK3}"	"{ENSG00000010361},{ENSG00000039650},{ENSG00000063127},{ENSG00000074219},{ENSG00000090554},{ENSG00000104818},{ENSG00000104848},{ENSG00000104852},{ENSG00000104863},{ENSG00000104870},{ENSG00000104872},{ENSG00000104888},{ENSG00000104894},{ENSG00000104901},{ENSG00000104946},{ENSG00000104951},{ENSG00000104960},{ENSG00000104973},{ENSG00000105053},{ENSG00000126453},{ENSG00000126456},{ENSG00000126457},{ENSG00000126458},{ENSG00000126460},{ENSG00000126461},{ENSG00000126464},{ENSG00000126467},{ENSG00000130528},{ENSG00000130529},{ENSG00000142534},{ENSG00000142538},{ENSG00000142541},{ENSG00000142546},{ENSG00000142552},{ENSG00000161609},{ENSG00000161618},{ENSG00000161640},{ENSG00000169136},{ENSG00000169169},{ENSG00000177380},{ENSG00000189052},{ENSG00000196337},{ENSG00000196961},{ENSG00000204673},{ENSG00000213024},{ENSG00000213030},{ENSG00000221916},{ENSG00000224420},{ENSG00000225950},{ENSG00000261949},{ENSG00000267631}"
257	"Metabolite levels (Fibrinopeptide A (7-16))"	"{BCAS1},{CYP24A1},{DOK5},{PFDN4},{ZNF217}"	"{ENSG00000019186},{ENSG00000064787},{ENSG00000101132},{ENSG00000101134},{ENSG00000171940}"
258	"hearing loss"	"{BCAS1},{CYP24A1},{DOK5},{PFDN4},{ZNF217}"	"{ENSG00000019186},{ENSG00000064787},{ENSG00000101132},{ENSG00000101134},{ENSG00000171940}"
259	"Rhinitis, Allergic, Perennial"	"{BCAS1},{CYP24A1},{DOK5},{PFDN4}"	"{ENSG00000019186},{ENSG00000064787},{ENSG00000101132},{ENSG00000101134}"
260	"Metabolite levels (Fibrinopeptide A (7-16))"	"{BCAS1},{CYP24A1},{DOK5},{PFDN4}"	"{ENSG00000019186},{ENSG00000064787},{ENSG00000101132},{ENSG00000101134}"
261	"Tachycardia, Ventricular"	"{BCAS1},{CYP24A1},{DOK5},{PFDN4}"	"{ENSG00000019186},{ENSG00000064787},{ENSG00000101132},{ENSG00000101134}"
262	"Metabolite levels (indolebutyrate)"	"{ABCB1},{ABCB4},{ADAM22},{CROT},{DBF4},{DMTF1},{KIAA1324L},{RUNDC3B},{SLC25A40},{TMEM243}"	"{ENSG00000005469},{ENSG00000005471},{ENSG00000006634},{ENSG00000008277},{ENSG00000075303},{ENSG00000085563},{ENSG00000105784},{ENSG00000135164},{ENSG00000135185},{ENSG00000164659}"
263	"Hypoglycemia"	"{AIM2},{APCS},{C1orf204},{CADM3},{CCDC19},{CRP},{DARC},{DUSP23},{FCER1A},{FCRL6},{IGSF8},{IGSF9},{KCNJ10},{KCNJ9},{OR10J1},{OR10J3},{OR10J5},{PIGM},{SLAMF8},{SLAMF9},{TAGLN2},{VSIG8}"	"{ENSG00000085552},{ENSG00000132693},{ENSG00000132703},{ENSG00000143315},{ENSG00000158710},{ENSG00000158714},{ENSG00000158716},{ENSG00000162706},{ENSG00000162723},{ENSG00000162728},{ENSG00000162729},{ENSG00000163568},{ENSG00000177807},{ENSG00000179639},{ENSG00000181036},{ENSG00000184155},{ENSG00000188004},{ENSG00000196184},{ENSG00000196266},{ENSG00000213085},{ENSG00000213088},{ENSG00000243284}"
264	"Alzheimer Disease"	"{APCS},{ATP1A2},{ATP1A4},{C1orf204},{CASQ1},{CCDC19},{CRP},{DCAF8},{DUSP23},{FCER1A},{FCRL6},{IGSF8},{IGSF9},{KCNJ10},{KCNJ9},{OR10J1},{OR10J3},{OR10J5},{PEA15},{PIGM},{SLAMF8},{SLAMF9},{TAGLN2},{VSIG8}"	"{ENSG00000018625},{ENSG00000085552},{ENSG00000132681},{ENSG00000132693},{ENSG00000132703},{ENSG00000132716},{ENSG00000143315},{ENSG00000143318},{ENSG00000158710},{ENSG00000158714},{ENSG00000158716},{ENSG00000162723},{ENSG00000162728},{ENSG00000162729},{ENSG00000162734},{ENSG00000177807},{ENSG00000179639},{ENSG00000181036},{ENSG00000184155},{ENSG00000188004},{ENSG00000196184},{ENSG00000196266},{ENSG00000213085},{ENSG00000243284},{ENSG00000258465}"
265	"Low fluorescent percentage of reticulocytes"	"{APCS},{ATP1A2},{ATP1A4},{C1orf204},{CASQ1},{CCDC19},{CRP},{DUSP23},{FCER1A},{FCRL6},{IGSF8},{IGSF9},{KCNJ10},{KCNJ9},{OR10J1},{OR10J3},{OR10J5},{PEA15},{PIGM},{SLAMF8},{SLAMF9},{TAGLN2},{VSIG8}"	"{ENSG00000018625},{ENSG00000085552},{ENSG00000132681},{ENSG00000132693},{ENSG00000132703},{ENSG00000143315},{ENSG00000143318},{ENSG00000158710},{ENSG00000158714},{ENSG00000158716},{ENSG00000162723},{ENSG00000162728},{ENSG00000162729},{ENSG00000162734},{ENSG00000177807},{ENSG00000179639},{ENSG00000181036},{ENSG00000184155},{ENSG00000188004},{ENSG00000196184},{ENSG00000196266},{ENSG00000213085},{ENSG00000243284}"
266	"Lupus Erythematosus, Systemic"	"{APCS},{ATP1A2},{ATP1A4},{C1orf204},{CASQ1},{CCDC19},{CRP},{DUSP23},{FCER1A},{FCRL6},{IGSF8},{IGSF9},{KCNJ10},{KCNJ9},{OR10J1},{OR10J3},{OR10J5},{PEA15},{PIGM},{SLAMF8},{SLAMF9},{TAGLN2},{VSIG8}"	"{ENSG00000018625},{ENSG00000085552},{ENSG00000132681},{ENSG00000132693},{ENSG00000132703},{ENSG00000143315},{ENSG00000143318},{ENSG00000158710},{ENSG00000158714},{ENSG00000158716},{ENSG00000162723},{ENSG00000162728},{ENSG00000162729},{ENSG00000162734},{ENSG00000177807},{ENSG00000179639},{ENSG00000181036},{ENSG00000184155},{ENSG00000188004},{ENSG00000196184},{ENSG00000196266},{ENSG00000213085},{ENSG00000243284}"
267	"Age-related diseases, mortality and associated endophenotypes (coronary heart disease)"	"{APCS},{ATP1A2},{ATP1A4},{C1orf204},{CASQ1},{CCDC19},{CRP},{DUSP23},{FCER1A},{FCRL6},{IGSF8},{IGSF9},{KCNJ10},{KCNJ9},{OR10J1},{OR10J3},{OR10J5},{PEA15},{PIGM},{SLAMF8},{SLAMF9},{TAGLN2},{VSIG8}"	"{ENSG00000018625},{ENSG00000085552},{ENSG00000132681},{ENSG00000132693},{ENSG00000132703},{ENSG00000143315},{ENSG00000143318},{ENSG00000158710},{ENSG00000158714},{ENSG00000158716},{ENSG00000162723},{ENSG00000162728},{ENSG00000162729},{ENSG00000162734},{ENSG00000177807},{ENSG00000179639},{ENSG00000181036},{ENSG00000184155},{ENSG00000188004},{ENSG00000196184},{ENSG00000196266},{ENSG00000213085},{ENSG00000243284}"
268	"myo-inositol urine"	"{APCS},{ATP1A2},{ATP1A4},{C1orf204},{CASQ1},{CCDC19},{CRP},{DCAF8},{DUSP23},{FCER1A},{FCRL6},{IGSF8},{IGSF9},{KCNJ10},{KCNJ9},{OR10J1},{OR10J3},{OR10J5},{PEA15},{PIGM},{SLAMF8},{SLAMF9},{TAGLN2},{VSIG8}"	"{ENSG00000018625},{ENSG00000085552},{ENSG00000132681},{ENSG00000132693},{ENSG00000132703},{ENSG00000132716},{ENSG00000143315},{ENSG00000143318},{ENSG00000158710},{ENSG00000158714},{ENSG00000158716},{ENSG00000162723},{ENSG00000162728},{ENSG00000162729},{ENSG00000162734},{ENSG00000177807},{ENSG00000179639},{ENSG00000181036},{ENSG00000184155},{ENSG00000188004},{ENSG00000196184},{ENSG00000196266},{ENSG00000213085},{ENSG00000243284},{ENSG00000258465}"
269	"Binge-Eating Disorder"	"{APCS},{ATP1A2},{ATP1A4},{C1orf204},{CASQ1},{CCDC19},{CRP},{DCAF8},{DUSP23},{FCER1A},{FCRL6},{IGSF8},{IGSF9},{KCNJ10},{KCNJ9},{OR10J1},{OR10J3},{OR10J5},{PEA15},{PIGM},{SLAMF8},{SLAMF9},{TAGLN2},{VSIG8}"	"{ENSG00000018625},{ENSG00000085552},{ENSG00000132681},{ENSG00000132693},{ENSG00000132703},{ENSG00000132716},{ENSG00000143315},{ENSG00000143318},{ENSG00000158710},{ENSG00000158714},{ENSG00000158716},{ENSG00000162723},{ENSG00000162728},{ENSG00000162729},{ENSG00000162734},{ENSG00000177807},{ENSG00000179639},{ENSG00000181036},{ENSG00000184155},{ENSG00000188004},{ENSG00000196184},{ENSG00000196266},{ENSG00000213085},{ENSG00000243284},{ENSG00000258465}"
270	"Alcohol dependence"	"{AHCTF1},{C1orf229},{GCSAML},{NLRP3},{OR11L1},{OR13G1},{OR14A16},{OR14A2},{OR14K1},{OR1C1},{OR2B11},{OR2C3},{OR2G2},{OR2G3},{OR2W3},{OR6F1},{TRIM58},{ZNF124},{ZNF496},{ZNF669},{ZNF670},{ZNF695}"	"{ENSG00000135747},{ENSG00000153207},{ENSG00000153230},{ENSG00000162711},{ENSG00000162714},{ENSG00000162722},{ENSG00000169214},{ENSG00000169224},{ENSG00000177476},{ENSG00000177489},{ENSG00000177535},{ENSG00000188295},{ENSG00000196242},{ENSG00000196418},{ENSG00000196772},{ENSG00000197437},{ENSG00000197472},{ENSG00000197591},{ENSG00000221888},{ENSG00000221953},{ENSG00000238243},{ENSG00000241128}"
